Atualizado - Pokemon | 1001 - Wo-chien
Atualizado - Pokemon Stat | Pokemon ID: 10244 - Stat ID: 1 - Base Stat: 88 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10244 - Stat ID: 2 - Base Stat: 112 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10244 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10244 - Stat ID: 4 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10244 - Stat ID: 5 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10244 - Stat ID: 6 - Base Stat: 60 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10244 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10244 - Egg Group ID: 4

Já cadastrado  - Pokemon Generation | Pokemon ID: 10244 - Generation ID: 7

Já cadastrado  - Pokemon Shape | Pokemon ID: 10244 - Shape ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 722 - Pokemon Id To: 723 - Pokemon Evolution: 1
Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 723 - Pokemon Id To: 724 - Pokemon Evolution: 2

-------------------------

Atualizado - Pokemon | 10245 - Dialga-origin

Atualizado - Pokemon Ability | Pokemon ID: 10245 - Ability Id: 46 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10245 - Ability Id: 140 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10245 - Stat ID: 1 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10245 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10245 - Stat ID: 3 - Base Stat: 120 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10245 - Stat ID: 4 - Base Stat: 150 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10245 - Stat ID: 5 - Base Stat: 120 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10245 - Stat ID: 6 - Base Stat: 90 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10245 - Color ID: 9

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10245 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10245 - Generation ID: 4

Já cadastrado  - Pokemon Shape | Pokemon ID: 10245 - Shape ID: 8


-------------------------

Atualizado - Pokemon | 10246 - Palkia-origin

Atualizado - Pokemon Ability | Pokemon ID: 10246 - Ability Id: 46 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10246 - Ability Id: 140 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10246 - Stat ID: 1 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10246 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10246 - Stat ID: 3 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10246 - Stat ID: 4 - Base Stat: 150 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10246 - Stat ID: 5 - Base Stat: 120 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10246 - Stat ID: 6 - Base Stat: 120 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10246 - Color ID: 7

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10246 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10246 - Generation ID: 4

Já cadastrado  - Pokemon Shape | Pokemon ID: 10246 - Shape ID: 6


-------------------------

Atualizado - Pokemon | 10247 - Basculin-white-striped

Atualizado - Pokemon Ability | Pokemon ID: 10247 - Ability Id: 155 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10247 - Ability Id: 91 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10247 - Ability Id: 104 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10247 - Stat ID: 1 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10247 - Stat ID: 2 - Base Stat: 92 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10247 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10247 - Stat ID: 4 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10247 - Stat ID: 5 - Base Stat: 55 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10247 - Stat ID: 6 - Base Stat: 98 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10247 - Color ID: 5

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10247 - Egg Group ID: 12

Já cadastrado  - Pokemon Generation | Pokemon ID: 10247 - Generation ID: 5

Já cadastrado  - Pokemon Shape | Pokemon ID: 10247 - Shape ID: 3

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 550 - Pokemon Id To: 902 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10248 - Basculegion-female

Atualizado - Pokemon Ability | Pokemon ID: 10248 - Ability Id: 155 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10248 - Ability Id: 91 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10248 - Ability Id: 104 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10248 - Stat ID: 1 - Base Stat: 120 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10248 - Stat ID: 2 - Base Stat: 92 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10248 - Stat ID: 3 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10248 - Stat ID: 4 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10248 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10248 - Stat ID: 6 - Base Stat: 78 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10248 - Color ID: 5

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10248 - Egg Group ID: 12

Já cadastrado  - Pokemon Generation | Pokemon ID: 10248 - Generation ID: 8

Já cadastrado  - Pokemon Shape | Pokemon ID: 10248 - Shape ID: 3

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 550 - Pokemon Id To: 902 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10249 - Enamorus-therian

Atualizado - Pokemon Ability | Pokemon ID: 10249 - Ability Id: 142 - Is True: 0

Atualizado - Pokemon Stat | Pokemon ID: 10249 - Stat ID: 1 - Base Stat: 74 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10249 - Stat ID: 2 - Base Stat: 115 - Effort: 3
Atualizado - Pokemon Stat | Pokemon ID: 10249 - Stat ID: 3 - Base Stat: 110 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10249 - Stat ID: 4 - Base Stat: 135 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10249 - Stat ID: 5 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10249 - Stat ID: 6 - Base Stat: 46 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10249 - Color ID: 6

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10249 - Egg Group ID: 15

Já cadastrado  - Pokemon Generation | Pokemon ID: 10249 - Generation ID: 8

Já cadastrado  - Pokemon Shape | Pokemon ID: 10249 - Shape ID: 4


-------------------------

Atualizado - Pokemon | 10250 - Tauros-paldea-combat-breed

Atualizado - Pokemon Ability | Pokemon ID: 10250 - Ability Id: 22 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10250 - Ability Id: 83 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10250 - Ability Id: 291 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10250 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10250 - Stat ID: 2 - Base Stat: 110 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10250 - Stat ID: 3 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10250 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10250 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10250 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10250 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10250 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10250 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10250 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10250 - Shape ID: 8


-------------------------

Atualizado - Pokemon | 10251 - Tauros-paldea-blaze-breed

Atualizado - Pokemon Ability | Pokemon ID: 10251 - Ability Id: 22 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10251 - Ability Id: 83 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10251 - Ability Id: 291 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10251 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10251 - Stat ID: 2 - Base Stat: 110 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10251 - Stat ID: 3 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10251 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10251 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10251 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10251 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10251 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10251 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10251 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10251 - Shape ID: 8


-------------------------

Atualizado - Pokemon | 10252 - Tauros-paldea-aqua-breed

Atualizado - Pokemon Ability | Pokemon ID: 10252 - Ability Id: 22 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10252 - Ability Id: 83 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10252 - Ability Id: 291 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10252 - Stat ID: 1 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10252 - Stat ID: 2 - Base Stat: 110 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10252 - Stat ID: 3 - Base Stat: 105 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10252 - Stat ID: 4 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10252 - Stat ID: 5 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10252 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10252 - Color ID: 3

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10252 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10252 - Generation ID: 1

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10252 - Habitat ID: 3

Já cadastrado  - Pokemon Shape | Pokemon ID: 10252 - Shape ID: 8


-------------------------

Atualizado - Pokemon | 10253 - Wooper-paldea

Atualizado - Pokemon Ability | Pokemon ID: 10253 - Ability Id: 38 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10253 - Ability Id: 11 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10253 - Ability Id: 109 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10253 - Stat ID: 1 - Base Stat: 55 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10253 - Stat ID: 2 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10253 - Stat ID: 3 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10253 - Stat ID: 4 - Base Stat: 25 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10253 - Stat ID: 5 - Base Stat: 25 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10253 - Stat ID: 6 - Base Stat: 15 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10253 - Color ID: 2

Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10253 - Egg Group ID: 2
Já cadastrado  - Pokemon Egg Groups | Pokemon ID: 10253 - Egg Group ID: 5

Já cadastrado  - Pokemon Generation | Pokemon ID: 10253 - Generation ID: 2

Já cadastrado  - Pokemon Habitat | Pokemon ID: 10253 - Habitat ID: 9

Já cadastrado  - Pokemon Shape | Pokemon ID: 10253 - Shape ID: 7


-------------------------

Atualizado - Pokemon | 10254 - Oinkologne-female

Atualizado - Pokemon Ability | Pokemon ID: 10254 - Ability Id: 165 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10254 - Ability Id: 82 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10254 - Ability Id: 47 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10254 - Stat ID: 1 - Base Stat: 115 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10254 - Stat ID: 2 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10254 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10254 - Stat ID: 4 - Base Stat: 59 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10254 - Stat ID: 5 - Base Stat: 90 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10254 - Stat ID: 6 - Base Stat: 65 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10254 - Color ID: 4


Já cadastrado  - Pokemon Generation | Pokemon ID: 10254 - Generation ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 915 - Pokemon Id To: 916 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10255 - Dudunsparce-three-segment

Atualizado - Pokemon Ability | Pokemon ID: 10255 - Ability Id: 32 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10255 - Ability Id: 50 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10255 - Ability Id: 155 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10255 - Stat ID: 1 - Base Stat: 125 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10255 - Stat ID: 2 - Base Stat: 100 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10255 - Stat ID: 3 - Base Stat: 80 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10255 - Stat ID: 4 - Base Stat: 85 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10255 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10255 - Stat ID: 6 - Base Stat: 55 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10255 - Color ID: 10


Já cadastrado  - Pokemon Generation | Pokemon ID: 10255 - Generation ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 206 - Pokemon Id To: 982 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10256 - Palafin-hero

Atualizado - Pokemon Ability | Pokemon ID: 10256 - Ability Id: 278 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10256 - Ability Id: 278 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10256 - Stat ID: 1 - Base Stat: 100 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10256 - Stat ID: 2 - Base Stat: 160 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10256 - Stat ID: 3 - Base Stat: 97 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10256 - Stat ID: 4 - Base Stat: 106 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10256 - Stat ID: 5 - Base Stat: 87 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10256 - Stat ID: 6 - Base Stat: 100 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10256 - Color ID: 2


Já cadastrado  - Pokemon Generation | Pokemon ID: 10256 - Generation ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 963 - Pokemon Id To: 964 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10257 - Maushold-family-of-three

Atualizado - Pokemon Ability | Pokemon ID: 10257 - Ability Id: 132 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10257 - Ability Id: 167 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10257 - Ability Id: 101 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10257 - Stat ID: 1 - Base Stat: 74 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10257 - Stat ID: 2 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10257 - Stat ID: 3 - Base Stat: 70 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10257 - Stat ID: 4 - Base Stat: 65 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10257 - Stat ID: 5 - Base Stat: 75 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10257 - Stat ID: 6 - Base Stat: 111 - Effort: 2

Já cadastrado  - Pokemon Color | Pokemon ID: 10257 - Color ID: 9


Já cadastrado  - Pokemon Generation | Pokemon ID: 10257 - Generation ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 924 - Pokemon Id To: 925 - Pokemon Evolution: 1

-------------------------

Atualizado - Pokemon | 10258 - Tatsugiri-droopy

Atualizado - Pokemon Ability | Pokemon ID: 10258 - Ability Id: 279 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10258 - Ability Id: 114 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10258 - Stat ID: 1 - Base Stat: 68 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10258 - Stat ID: 2 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10258 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10258 - Stat ID: 4 - Base Stat: 120 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10258 - Stat ID: 5 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10258 - Stat ID: 6 - Base Stat: 82 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10258 - Color ID: 6


Já cadastrado  - Pokemon Generation | Pokemon ID: 10258 - Generation ID: 9


-------------------------

Atualizado - Pokemon | 10259 - Tatsugiri-stretchy

Atualizado - Pokemon Ability | Pokemon ID: 10259 - Ability Id: 279 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10259 - Ability Id: 114 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10259 - Stat ID: 1 - Base Stat: 68 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10259 - Stat ID: 2 - Base Stat: 50 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10259 - Stat ID: 3 - Base Stat: 60 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10259 - Stat ID: 4 - Base Stat: 120 - Effort: 2
Atualizado - Pokemon Stat | Pokemon ID: 10259 - Stat ID: 5 - Base Stat: 95 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10259 - Stat ID: 6 - Base Stat: 82 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10259 - Color ID: 6


Já cadastrado  - Pokemon Generation | Pokemon ID: 10259 - Generation ID: 9


-------------------------

Atualizado - Pokemon | 10260 - Squawkabilly-blue-plumage

Atualizado - Pokemon Ability | Pokemon ID: 10260 - Ability Id: 22 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10260 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10260 - Ability Id: 62 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10260 - Stat ID: 1 - Base Stat: 82 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10260 - Stat ID: 2 - Base Stat: 96 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10260 - Stat ID: 3 - Base Stat: 51 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10260 - Stat ID: 4 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10260 - Stat ID: 5 - Base Stat: 51 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10260 - Stat ID: 6 - Base Stat: 92 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10260 - Color ID: 5


Já cadastrado  - Pokemon Generation | Pokemon ID: 10260 - Generation ID: 9


-------------------------

Atualizado - Pokemon | 10261 - Squawkabilly-yellow-plumage

Atualizado - Pokemon Ability | Pokemon ID: 10261 - Ability Id: 22 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10261 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10261 - Ability Id: 125 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10261 - Stat ID: 1 - Base Stat: 82 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10261 - Stat ID: 2 - Base Stat: 96 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10261 - Stat ID: 3 - Base Stat: 51 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10261 - Stat ID: 4 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10261 - Stat ID: 5 - Base Stat: 51 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10261 - Stat ID: 6 - Base Stat: 92 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10261 - Color ID: 5


Já cadastrado  - Pokemon Generation | Pokemon ID: 10261 - Generation ID: 9


-------------------------

Atualizado - Pokemon | 10262 - Squawkabilly-white-plumage

Atualizado - Pokemon Ability | Pokemon ID: 10262 - Ability Id: 22 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10262 - Ability Id: 55 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10262 - Ability Id: 125 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10262 - Stat ID: 1 - Base Stat: 82 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10262 - Stat ID: 2 - Base Stat: 96 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10262 - Stat ID: 3 - Base Stat: 51 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10262 - Stat ID: 4 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10262 - Stat ID: 5 - Base Stat: 51 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10262 - Stat ID: 6 - Base Stat: 92 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10262 - Color ID: 5


Já cadastrado  - Pokemon Generation | Pokemon ID: 10262 - Generation ID: 9


-------------------------

Atualizado - Pokemon | 10263 - Gimmighoul-roaming

Atualizado - Pokemon Ability | Pokemon ID: 10263 - Ability Id: 50 - Is True: 0
Atualizado - Pokemon Ability | Pokemon ID: 10263 - Ability Id: 50 - Is True: 1

Atualizado - Pokemon Stat | Pokemon ID: 10263 - Stat ID: 1 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10263 - Stat ID: 2 - Base Stat: 30 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10263 - Stat ID: 3 - Base Stat: 25 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10263 - Stat ID: 4 - Base Stat: 75 - Effort: 1
Atualizado - Pokemon Stat | Pokemon ID: 10263 - Stat ID: 5 - Base Stat: 45 - Effort: 0
Atualizado - Pokemon Stat | Pokemon ID: 10263 - Stat ID: 6 - Base Stat: 80 - Effort: 0

Já cadastrado  - Pokemon Color | Pokemon ID: 10263 - Color ID: 3


Já cadastrado  - Pokemon Generation | Pokemon ID: 10263 - Generation ID: 9

Já cadastrado  - Pokemon Evolution Chain | Pokemon ID From: 999 - Pokemon Id To: 1000 - Pokemon Evolution: 1
